ell,Dl_TT_io_backbone_control,Dl_TE_io_backbone_control,Dl_EE_io_backbone_control,Dl_TT_io_conditional_structured,Dl_TE_io_conditional_structured,Dl_EE_io_conditional_structured,Dl_TT_lcdm_planck_reference,Dl_TE_lcdm_planck_reference,Dl_EE_lcdm_planck_reference
2141,184.55339751974418,-2.417742675556084,6.4447395335098685,167.535706990922,-3.7299938121576828,5.611421899034867,182.08215543679646,-3.9537810134200475,5.118488510872221
2142,183.86037191767053,-2.398369760212241,6.4553502356534525,166.90145830963257,-3.7014195449517233,5.6190368714968795,181.39076546762476,-3.8885212000056946,5.129433993256059
2143,183.16916867430297,-2.3806212306960663,6.465973617359935,166.26867655310454,-3.67428481023467,5.626725437666009,180.69861675108194,-3.8250740644336876,5.140682455674337
2144,182.47988020405867,-2.3644836055003116,6.476601456142108,165.6374442186685,-3.648579993079908,5.634480087577851,180.005839355416,-3.7634447841367096,5.152223223949203
2145,181.7925992440948,-2.3499433398833043,6.487225498799288,165.00784409284623,-3.624295431105094,5.642293282711444,179.31256383236806,-3.7036385410042567,5.16404558177746
2146,181.10741885467453,-2.3369868257901905,6.497837461381526,164.37995925167903,-3.60142141441229,5.650157455955778,178.61892121773343,-3.64566052138193,5.17613877068059
2147,180.42443241953296,-2.325600391774162,6.508429029153792,163.75387306105586,-3.5799481855280875,5.65806501157631,177.92504303192305,-3.5895159160707206,5.188491989954773
2148,179.74373364624296,-2.3157703029177,6.518991856560187,163.12966917704193,-3.559865939343745,5.666008325181479,177.23106128052453,-3.5352099203263037,5.201094396620918
2149,179.06541656658112,-2.307482760753803,6.5295175671881385,162.5074315462068,-3.541164823055315,5.673979743689219,176.53710845486316,-3.4827477338583273,5.213935105374679
2150,178.3895755368938,-2.300723903187231,6.539997753732597,161.8872444059527,-3.523834936103778,5.681971585293475,175.84331753256353,-3.432134560829703,5.227003188536476
2151,177.71630523846306,-2.2954798044157356,6.550423977960243,161.2691922848432,-3.5078663301151707,5.6899761394307165,175.1498219781101,-3.3833756098558925,5.240287676001525
2152,177.0457006778723,-2.291736474851296,6.560787770673674,160.65336000293084,-3.4932490088407184,5.697985666746451,174.45675574340865,-3.3364760940041998,5.253777555189853
2153,176.3778571873726,-2.2894798610413583,6.57108063167562,160.03983267208616,-3.479972928096967,5.705992399061738,173.76425326834777,-3.291441230793064,5.267461770996322
2154,175.71287042524838,-2.288695845590068,6.581294029733127,159.42869569632555,-3.4680279957059126,5.713988539339703,173.0724494813595,-3.248276242191342,5.281329225740654
2155,175.05083637618347,-2.289370247079506,6.59141940254177,158.82003477213973,-3.4574040714351333,5.721966261652056,172.38147979998058,-3.206986354617605,5.295368779117454
2156,174.39185135162694,-2.2914888199909282,6.60144815668984,158.21393588882205,-3.4480909669379187,5.7299177111456,171.6914801314139,-3.167576798939427,5.309569248146222
2157,173.73601199015903,-2.295037254625996,6.611371667622559,157.61048532879687,-3.440078445693404,5.737835004008747,171.00258687308965,-3.1300528104726726,5.323919407121396
2158,173.08341525785724,-2.3000011770280144,6.621181279606259,157.00976966794764,-3.4333562229466983,5.745710227438033,170.31493691322603,-3.0944196289807864,5.338407987562355
2159,172.4341584486621,-2.306366148903171,6.630868305692604,156.41187577594565,-3.4279139656490174,5.753535439604635,169.62866763139104,-3.060682498674088,5.353023678163446
2160,171.78833918474314,-2.314117667541764,6.640424027682771,155.81689081657774,-3.4237412923978123,5.761302669620876,168.94391689906308,-3.028846668209054,5.367755124744017
2161,171.14605541686484,-2.323241165739446,6.6498396960916555,155.2249022480752,-3.4208277733769044,5.769003917506749,168.26082308019255,-2.9989173906876174,5.382590930198423
2162,170.5074054247526,-2.333722011718456,6.65910653011208,154.63599782344187,-3.4191629302966122,5.776631154156432,167.5795250317628,-2.9708999236564475,5.397519654446063
2163,169.87248781745853,-2.345545509048856,6.668215717578979,154.05026559078215,-3.418736236333885,5.7841763213047885,166.90016210435124,-2.9447995291062457,5.412529814381393
2164,169.24140153372767,-2.3586968965697643,6.677158414933606,153.46779389362985,-3.419537116072435,5.791631331493897,166.22287414269067,-2.920621473471037,5.427609883823952
2165,168.61424584236352,-2.3731613483105973,6.685925747187739,152.8886713712761,-3.421554945442864,5.798988068039559,165.54779079425643,-2.8983670006105577,5.442748779354946
2166,167.9911203425944,-2.388923973412299,6.694508807887862,152.3129869590979,-3.424779051662798,5.8062383849978145,164.87499935488785,-2.8780212209979923,5.45793732151778
2167,167.37212496443888,-2.4059698160485774,6.7028986590793815,151.7408298888862,-3.4291987131770174,5.8133741071314455,164.20457670686952,-2.8595651406420655,5.473166783397988
2168,166.75735996907238,-2.4242838553471473,6.711086331270821,151.1722896891745,-3.4348031595975885,5.820387029876514,163.53659999145233,-2.842979680565125,5.488428405596237
2169,166.1469259491924,-2.4438510053109574,6.719062823398017,150.60745618556695,-3.441581571643993,5.827268919308853,162.87114660914085,-2.828245676699377,5.503713396190764
2170,165.54092382938498,-2.46465611473943,6.7268191027883235,150.04641950106674,-3.449523081083261,5.834011512110594,162.2082942199811,-2.8153438797831236,5.519012930699842
2171,164.9394409420805,-2.4866824942547225,6.73434705706019,149.48925792731157,-3.458615237891202,5.840607278753465,161.548120743848,-2.8042549552570053,5.534318152044237
2172,164.34250915206943,-2.509907486682982,6.741642356909156,148.93600144823367,-3.4688394005594465,5.847051718740496,160.890704360733,-2.794959483160243,5.549620170509659
2173,163.75014645035097,-2.534306866647299,6.7487016125541945,148.38666797109533,-3.480175314586044,5.8533410807743245,160.23612351103156,-2.7874379580268718,5.5649100637092195
2174,163.16237085291652,-2.559856310634545,6.755521423543427,147.84127543326915,-3.492602642333331,5.859471600931564,159.58445689583075,-2.781670788781986,5.580178876545894
2175,162.57920040076186,-2.5865313968791273,6.762098378742575,147.29984180225796,-3.5061009629290676,5.865439502648747,158.93578347719694,-2.7776382986379775,5.595417621174967
2176,162.00065315989818,-2.614307605246743,6.768429056323374,146.76238507571423,-3.5206497721675505,5.871240996708268,158.29018247846307,-2.7753207249907743,5.610617276966497
2177,161.42674722136394,-2.6431603171181255,6.774510023751994,146.2289232814599,-3.536228482410742,5.876872281224307,157.6477333845165,-2.774698219316083,5.625768790467772
2178,160.85750070123635,-2.6730648152728054,6.780337837777473,145.69947447750596,-3.5528164224893946,5.882329541628772,157.0085159420864,-2.775750847065624,5.640863075365757
2179,160.29293174064287,-2.7039962837728573,6.785909044420127,145.17405675207186,-3.570392837604172,5.887608950657242,156.3726101600314,-2.7784585875633754,5.655891012449562
2180,159.73305850577313,-2.7359298078466567,6.791220178959998,144.65268822360565,-3.5889368892267774,5.892706668334897,155.7400963096271,-2.782801333901814,5.670843449572887
2181,159.17789918789003,-2.7688403737726324,6.796267765925259,144.1353870408033,-3.608427655001076,5.897618841962456,155.1110549248537,-2.78875889283815,5.685711201616489
2182,158.6274720033417,-2.802702868763014,6.801048319080642,143.6221713826282,-3.6288441286442166,5.902341606102112,154.48556680268342,-2.796310984690569,5.700485050450631
2183,158.0817951935729,-2.837492080847596,6.805558341415877,143.11305945833135,-3.6501652198477608,5.90687108256348,153.86371300336828,-2.8054372432344756,5.715155744897537
2184,157.54088702513647,-2.873182698757474,6.809794325134091,142.60806950747028,-3.672369754178802,5.911203380389514,153.24557485072737,-2.816117215598726,5.729714000693854
2185,157.00476578970526,-2.909749311808818,6.8137527516402665,142.1072197999296,-3.6954364729810942,5.915334595842468,152.63123393243472,-2.828330362161874,5.744150500453102
2186,156.4734498040835,-2.947166409786607,6.81743009152963,141.61052863593954,-3.7193440332761725,5.91926081238981,152.02077210030671,-2.842056056448408,5.7584558936281365
2187,155.94695741021826,-2.985408382828392,6.8208228045761015,141.11801434609666,-3.7440710076644783,5.922978100690171,151.41427147058957,-2.8572735850249917,5.772620796473599
2188,155.42530697521124,-3.024449521308048,6.823927339720713,140.62969529138283,-3.7695958842264856,5.926482518579287,150.81181442424707,-2.8739621473967025,5.786635792008375
2189,154.90851689133024,-3.0642640157195222,6.826740135060034,140.14558986318514,-3.795897066423823,5.929770111055923,150.21348360724804,-2.8921008559032746,5.800491429978051
2190,154.3966055760208,-3.104825956560591,6.829257617834586,139.6657164833154,-3.8229528730003963,5.932836910267814,149.61936193085384,-2.911668735615333,5.814178226817369
2191,153.88959147191764,-3.1461093342166144,6.831476204417288,139.19009360403007,-3.8507415378835197,5.935678935497612,149.0295325719061,-2.932644724230639,5.827686665612687
2192,153.38749304685646,-3.188088038844282,6.833392300301855,138.71873970804947,-3.879241210085029,5.938292193148805,148.44407897311413,-2.9550076719703293,5.841007196064425
2193,152.89032879388532,-3.230735860255374,6.835002300091252,138.25167330857786,-3.9084299536024174,5.9406726767316735,147.8630848433425,-2.9787363414751513,5.854130234449534
2194,152.39811723127627,-3.2740264878005063,6.836302587486089,137.78891294932276,-3.9382857473199486,5.9428163668492076,147.2866341578987,-3.003809407701708,5.867046163583945
2195,151.91087690253696,-3.3179335102528924,6.837289535273072,137.33047720451492,-3.9687864849097916,5.944719231183061,146.71481115882062,-3.0302054578186945,5.8797453327850215
2196,151.4286263764223,-3.3624304156920855,6.83795950531341,136.87638467892762,-3.999909974733137,5.946377224479481,146.1477003551642,-3.057902991103141,5.892218057834027
2197,150.95138424694576,-3.407490591387742,6.838308848531244,136.42665400789653,-4.031633939741323,5.94778628853524,145.5853865232907,-3.0868804188366474,5.904454620938567
2198,150.4791691333913,-3.4530873236833672,6.838333904902082,135.98130385733938,-4.063936017376966,5.9489423521835825,145.02795470715478,-3.1171160642016296,5.916445270695056
2199,150.01199968032466,-3.4991937978800705,6.838031003441207,135.5403529237755,-4.09679375947507,5.949841331280155,144.47549021859157,-3.148588162177556,5.928180222051174
2200,149.54989455760509,-3.5457830981203187,6.837396462192114,135.10381993434535,-4.13018463216417,5.950479128688945,143.92807863760444,-3.1812748594371834,5.939649656268306
2201,149.09287246039696,-3.592828207271687,6.836426588214929,134.67172364683063,-4.164086015767438,5.9508516342682185,143.38580581265268,-3.2151542142428062,5.950843720884025
2202,148.64095210918111,-3.640302006810616,6.835117677574838,134.24408284967342,-4.198475204703821,5.950954724856457,142.84875786093875,-3.2502041963424873,5.9617525296745235
2203,148.19415224976674,-3.68817727670616,6.83346601533051,133.8209163619961,-4.233329407389158,5.950784264258291,142.3170211686962,-3.286402686866302,5.972366162617085
2204,147.75249165330274,-3.736426695303741,6.831467875522516,133.40224303362083,-4.268625746137306,5.950336103230445,141.79066837737417,-3.323726516219894,5.982675806457558
2205,147.31598911628936,-3.7850228392089056,6.829119521161765,132.98808174508946,-4.30434125706126,5.949606079467659,141.2697162398812,-3.362148570988976,5.992677184768133
2206,146.88466346058982,-3.8339381831710706,6.826417204217915,132.5784514076829,-4.340452889974287,5.94859001758865,140.7541674849876,-3.4016406676114856,6.002367150597853
2207,146.45853353344194,-3.883145099967282,6.823357165607819,132.17337096344093,-4.376937508291042,5.947283729122024,140.24402480595293,-3.442174512508017,6.011742547926867
2208,146.0376182074694,-3.9326158602859675,6.819935635183921,131.7728593851818,-4.413771888928696,5.945683012492226,139.7392908604679,-3.4837217019543103,6.020800211657041
2209,145.62193638069374,-3.9823226326106838,6.816148831722705,131.3769356765218,-4.450932722208052,5.943783653005473,139.2399682705954,-3.5262537219537333,6.029536967602589
2210,145.211497263409,-4.032238737424743,6.8119939319486305,130.98561035544233,-4.488397468755776,5.941582286782699,138.7460596227124,-3.569741948109774,6.037949632480684
2211,144.80627116846185,-4.082342419138616,6.807471984644764,130.59885984329316,-4.526146936613309,5.939078998841325,138.25756746745142,-3.6141576454985183,6.046035013902089
2212,144.4062185275036,-4.132613098916802,6.802585015822727,130.2166519061759,-4.564162721002135,5.936274742195657,137.77449431964175,-3.6594719685411414,6.053789910361763
2213,144.01129958633146,-4.183030122540233,6.797335061452113,129.83895415580335,-4.60242634879493,5.933170475479693,137.29684265825142,-3.7056559608763933,6.061211111229498
2214,143.62147440466177,-4.23357276032084,6.791724167472705,129.46573404930993,-4.640919278437748,5.929767162954265,136.82461492632842,-3.7526805552330815,6.068295396740522
2215,143.23670285590282,-4.284220207016105,6.785754389806712,129.0969588890623,-4.679622899872177,5.9260657745142,136.35781353094222,-3.8005165733025574,6.075039537986133
2216,142.85694462692803,-4.334951581743619,6.77942779437098,128.73259582246968,-4.718518534457519,5.922067285695468,135.89644084312556,-3.849134725611205,6.0814402969043115
2217,142.48215921784896,-4.385745927895643,6.772746457089216,128.37261184179457,-4.757587434892958,5.9177726776823505,135.44049919781563,-3.8985056113929257,6.087494426270344
2218,142.11230594178824,-4.436582213053656,6.765712463904217,128.01697378396295,-4.796810785139731,5.913182937314571,134.98999089379575,-3.9485997184616197,6.093198669687442
2219,141.74734392465274,-4.48743932890292,6.758327910790092,127.66564833037523,-4.836169700343298,5.908299057094473,134.544918193637,-3.999387423083678,6.098549761577365
2220,141.3872321049066,-4.538296091147035,6.750594903764472,127.31860200671618,-4.875645226755512,5.903122035194157,134.1052833236395,-4.0508389898504635,6.103544427171032
2221,141.0319292333442,-4.5891312394224935,6.742515558900747,126.97580118276582,-4.915218341656792,5.897652875462637,133.6710884737742,-4.102924571550801,6.108179382499154
2222,140.6813938728632,-4.63992343721324,6.734092002340289,126.63721207220996,-4.954869953278294,5.89189258743301,133.24233579762412,-4.155614209043457,6.112451334382846
2223,140.33558439823761,-4.690651271765227,6.7253263703046615,126.3028007324503,-4.994580900724077,5.885842186329588,132.8190274123262,-4.208877831129635,6.116356980424249
2224,139.994458995891,-4.741293254000976,6.716220809107861,125.97253306441542,-5.034331953893285,5.879502693075072,132.40116539851252,-4.262685254425449,6.119893008997156
2225,139.65797566366905,-4.7918278184341245,6.706777475168517,125.64637481237092,-5.0741038134023,5.872875134297688,131.9887518002518,-4.317006183234419,6.123056099237616
2226,139.32609221061318,-4.842233323083994,6.696998535022135,125.32429156372999,-5.113877110506929,5.865960542338353,131.5817886249914,-4.371810209419954,6.125842921034574
2227,138.99876625673318,-4.892488049390143,6.686886165333311,125.00624874886408,-5.1536324070245705,5.858759955257827,131.18027784349826,-4.427066812277835,6.128250135020482
2228,138.67595523278035,-4.942570202126918,6.67644255290795,124.69221164091316,-5.193350195256377,5.851274416843863,130.78422138980073,-4.482745358408704,6.130274392561916
2229,138.3576163800207,-4.992457909318021,6.6656698947055,124.38214535559639,-5.233010897909435,5.843504976618365,130.39362116113003,-4.538815101590549,6.131912335750202
2230,138.04370675000763,-5.0421292221510585,6.654570397851159,124.07601485102249,-5.272594868018935,5.835452689844545,130.00847901786173,-4.5952451826511895,6.133160597392033
2231,137.73418320435553,-5.091562114892109,6.6431462796481195,123.77378492750046,-5.312082388870339,5.827118617534071,129.62879678345743,-4.652004629340763,6.134015801000091
2232,137.42900241451213,-5.140734484800258,6.631399767589762,123.47542022734969,-5.351453673921547,5.818503826454213,129.25457624440605,-4.709062356204208,6.134474560783669
2233,137.1281208615321,-5.18962415204218,6.619333099371908,123.18088523471087,-5.390688866725085,5.809609389135025,128.88581915016553,-4.766387164453754,6.134533481639283
2234,136.8314948358498,-5.238208859606685,6.606948522905022,122.89014427535626,-5.42976804085025,5.800436383876469,128.5225272131042,-4.823947741841401,6.134189159141306
2235,136.5390804370524,-5.28646627321927,6.594248296326444,122.60316151650012,-5.468671199805306,5.790985894755583,128.16470210844253,-4.881712662531415,6.133438179532569
2236,136.250833573653,-5.334373981256686,6.581234688012607,122.3199009666095,-5.507378276959638,5.781259011633638,127.81234547419439,-4.939650386972806,6.132277119715006
2237,135.9667099628635,-5.381909494661488,6.567909976591265,122.0403264752145,-5.545869135465929,5.771256830163282,127.46545891110878,-4.997729261771815,6.1307025472402525
2238,135.6866651303677,-5.429050246856597,6.554276450953711,121.76440173271872,-5.5841235681823305,5.7609804517957075,127.12404398261121,-5.055917519564402,6.128711020300276
2239,135.4106544100943,-5.475773593659848,6.540336410266999,121.49209027020996,-5.6221212975946315,5.750430983787785,126.78810221474524,-5.11418327888873,6.126299087717992
2240,135.13863294399025,-5.522056813198563,6.526092163986174,121.22335545927062,-5.6598419757384315,5.739609539209243,126.45763509611423,-5.172494544057647,6.1234632889378915
2241,134.87055568179323,-5.567877105824092,6.51154603186649,120.95816051178815,-5.697265184121311,5.7285172369498,126.13264407782242,-5.230819205031185,6.120200154016649
2242,134.6063773808052,-5.613211594026376,6.496700343975627,120.6964684797656,-5.734370433644998,5.717155201726331,125.81313057341686,-5.28912503728903,6.116506203613757
2243,134.3460526056651,-5.65803732234851,6.481557440705924,120.43824225513217,-5.771137164527549,5.705524564090016,125.49908666868771,-5.3473816303448505,6.11237902914847
2244,134.08953572812214,-5.7023312573012905,6.466119672786597,120.18344456955361,-5.807544746225507,5.693626460433499,125.19046718491745,-5.405566187301885,6.107820540994604
2245,133.83678092680864,-5.746070287277775,6.450389401295964,119.93203799424276,-5.843572477356081,5.681462032998036,124.88721743317429,-5.463657762896383,6.102833741467737
2246,133.5877421870131,-5.789231222467841,6.4343689976736576,119.68398493976996,-5.879199585619309,5.669032429880654,124.58928248761674,-5.5216353382113255,6.09742164660026
2247,133.34237330045337,-5.831790794772748,6.4180608437328655,119.4392476558738,-5.914405227720244,5.656338805041305,124.29660718521397,-5.579477820594915,6.091587286157745
2248,133.10062786504963,-5.8737256577196835,6.401467331672538,119.19778823127135,-5.9491684892911065,5.643382318310014,124.00913612546567,-5.637164043579022,6.085333703655322
2249,132.86245751241236,-5.9150150886937665,6.384591334883444,118.95956698930279,-5.983470614194359,5.6301646248847685,123.72681367012204,-5.694672766797658,6.078663956374038
2250,132.62780657815284,-5.95564911502995,6.3674376236912416,118.72453766383173,-6.017301708447998,5.61668934729324,123.4495839429039,-5.75198267590545,6.071581115377254
2251,132.39661739642642,-5.995620440647888,6.350011458853604,118.49265219156449,-6.050654079784553,5.602960613027112,123.17739082922273,-5.809072382496092,6.064088265526988
2252,132.1688320687985,-6.034921748516176,6.33231812162656,118.26386231313718,-6.0835200122077016,5.588982565940124,122.91017797590068,-5.865920424020827,6.056188505500317
2253,131.94439246397562,-6.0735457006310085,6.3143629137878845,118.03811957288839,-6.115891765967312,5.57475936626683,122.64788879089056,-5.922505263706911,6.047884947805729
2254,131.72324021753641,-6.111484937994813,6.296151157660482,117.81537531863144,-6.147761577534472,5.560295190641373,122.39046644299593,-5.978805290476063,6.039180718799498
2255,131.50531673166253,-6.148732080594882,6.277688196135777,117.59558070142691,-6.1791216595765395,5.545594232116235,122.13785386159114,-6.034798818862965,6.030078958702073
2256,131.2905631748697,-6.185279727382023,6.258979392697099,117.37868667535507,-6.209964200932164,5.5306607001809995,121.88999373634131,-6.090464088933697,6.020582821614431
2257,131.0789204817389,-6.221120456249195,6.240030131443072,117.16464399728838,-6.240281366586347,5.515498820781121,121.64682851692241,-6.145779266204222,6.010695475534463
2258,130.87032935264708,-6.256246824010152,6.220845817111001,116.95340322666397,-6.2700652976454645,5.500112836336681,121.40830041274131,-6.2007224415588444,6.000420102373334
2259,130.66473025349836,-6.2906513663780785,6.201431875100253,116.74491472525591,-6.299308111312312,5.484507005761153,121.17435139265574,-6.2552716311686885,5.989759897971871
2260,130.46206341545505,-6.324326597944237,6.181793751495659,116.53912865694795,-6.328001900861143,5.468685604480159,120.94492318469439,-6.309404776410149,5.97871807211693
2261,130.2622688346685,-6.3572650121565975,6.161936913090882,116.33599498750574,-6.356138735612708,5.452652924450239,120.7199572757768,-6.36309974378337,5.967297848557755
2262,130.06528627201033,-6.389459081298492,6.141866847411822,116.1354634843494,-6.38371066090929,5.436413274177609,120.49939491143374,-6.416334324830712,5.955502465022381
2263,129.8710552528032,-6.420901256467243,6.121589062739993,115.93748371632596,-6.410709698089751,5.419970978736924,120.28317709552681,-6.469086236055212,5.943335173233969
2264,129.67951506655209,-6.451583967552809,6.101109088135913,115.74200505348182,-6.437127844464563,5.403330379790038,120.0712445899688,-6.521333118839055,5.930799238927211
2265,129.49060476667503,-6.481499623216425,6.0804324734624915,115.54897666683513,-6.462957073290851,5.3864958356047685,119.86353791444353,-6.573052539362041,5.917897941864687
2266,129.30426317023432,-6.510640610869241,6.059564789408412,115.35834752814834,-6.488189333747429,5.3694717210736576,119.65999734612596,-6.624221988520049,5.904634575853242
2267,129.1204288576675,-6.538999296650965,6.038511627511534,115.17006640970072,-6.512816550909846,5.3522624277327315,119.46056291940226,-6.67481888184351,5.891012448760351
2268,128.93904017251816,-6.566568025408505,6.017278600182259,114.98408188406054,-6.536830625725408,5.334872363780269,119.26517442558976,-6.724820559415867,5.877034882530507
2269,128.76003522116736,-6.5933391206745995,5.995871340726933,114.80034232385786,-6.560223434988242,5.317305954095554,119.07377141265705,-6.774204285792046,5.862705213201582
2270,128.58335187256415,-6.61930488464647,5.974295503371231,114.61879590155671,-6.582986831314312,5.299567640257649,118.886293184944,-6.8229472499169255,5.8480267909212005
2271,128.40892775795695,-6.644457598164457,5.952556763283541,114.43939058922778,-6.605112643116468,5.281661880564146,118.7026788028817,-6.871026565043796,5.833002979963116
2272,128.23670027062443,-6.668789520690655,5.930660816598351,114.26207415832069,-6.626592674579488,5.2635931500499336,118.5228670827127,-6.918419268652834,5.817637158743584
2273,128.06660656560652,-6.692292890287563,5.908613380439644,114.08679417943654,-6.64741870563511,5.245365940505962,118.34679659621078,-6.965102322369563,5.801932719837732
2274,127.89858355943534,-6.714959923596715,5.88642019294427,113.91349802210033,-6.667582491937074,5.226984760497996,118.17440567040119,-7.011052611883327,5.785893069995931
2275,127.73256792986646,-6.73678281581733,5.864087013285353,113.74213285453348,-6.687075764836156,5.208454135385389,118.0056323872807,-7.056246946865756,5.769521630160175
2276,127.5684961156095,-6.757753740684941,5.84161962169566,113.57264564342613,-6.705890231355217,5.189778607339833,117.84041458353735,-7.100662060889228,5.752821835480445
2277,127.40630431605966,-6.77786485045005,5.819023819490999,113.40498315370986,-6.724017574164239,5.170962735364131,117.67868985027084,-7.144274611345338,5.735797135331089
2278,127.24592849102818,-6.797108275856751,5.7963054290936045,113.23909194832984,-6.741449451555347,5.15201109531095,117.52039553271237,-7.187061179363373,5.718450993327191
2279,127.08730436047387,-6.815476126121387,5.773470294055523,113.07491838801748,-6.7581774974178765,5.132928279901591,117.36546872994461,-7.2289982697287645,5.7007868873409455
2280,126.93036740423366,-6.8329604889111835,5.750524279081998,112.91240863106292,-6.7741933212133905,5.113718898744745,117.213846294622,-7.270062310801571,5.682808309518027
2281,126.7750528617539,-6.84955343032288,5.727473270054864,112.75150863308727,-6.789488507950725,5.094387578355253,117.06546483269045,-7.310229654434931,5.664518766293969
2282,126.6212957318214,-6.86524699486139,5.70432317405593,112.59216414681535,-6.804054618161031,5.074938962172882,116.920259486226,-7.349479782252476,5.645922241550547
2283,126.46903077229415,-6.880033205418422,5.681079919390362,112.43432072184783,-6.817883187872808,5.055377710581068,116.77816027397753,-7.387804947124648,5.62702458929947
2284,126.31819249983258,-6.893904063251131,5.657749455610079,112.27792370443396,-6.830965728586946,5.03570850092569,116.63909572678841,-7.425200593385417,5.607832149966198
2285,126.16871518963053,-6.906851547960758,5.634337753537137,112.12291823724395,-6.843293727251769,5.01593602753383,116.50299410203831,-7.461662156082234,5.588351288088241
2286,126.02053287514617,-6.918867617471268,5.610850805287112,111.96924925914128,-6.854858646238059,4.996065001732533,116.36978338333543,-7.497185060968355,5.568588392342197
2287,125.87357934783316,-6.9299442080079885,5.5872946242924915,111.81686150495536,-6.86565192331411,4.976100151867571,116.2393912802083,-7.53176472449516,5.548549875570806
2288,125.72779164895248,-6.940075657541282,5.563675073732291,111.66570229231172,-6.875667099383098,4.956046166026251,116.11174522779785,-7.565396553804473,5.528242174809972
2289,125.58312056996695,-6.94926599310757,5.53999735057418,111.51572990206805,-6.884906216624579,4.935907519767666,115.98677238654966,-7.59807594672088,5.5076717513158195
2290,125.43952021880025,-6.957521690075673,5.516266498277476,111.36690525104915,-6.893373461243519,4.915688647327538,115.86439964190545,-7.629798291744059,5.486845090591724
2291,125.29694453366794,-6.964849252949999,5.492487578106588,111.21918910969453,-6.901073039449168,4.895393998831504,115.74455360399561,-7.660558968041087,5.465768702415355
2292,125.15534728288847,-6.971255215404717,5.468665669150458,111.07254210189491,-6.90800917747885,4.875028040312579,115.62716060733092,-7.690353345438773,5.444449120865718
2293,125.01468206469434,-6.976746140317926,5.444805868342037,110.92692470482844,-6.914186121621771,4.854595253728601,115.51214671049449,-7.7191767844159695,5.4228929043501966
2294,124.8749023070429,-6.98132861980582,5.420913290477717,110.78229724879705,-6.919608138242792,4.834100136979673,115.39943769583411,-7.747024636095903,5.401106635631586
2295,124.73596126742754,-6.985009275256861,5.396993068236807,110.63861991706268,-6.924279513806224,4.81354720392562,115.28895906915378,-7.77389224223848,5.379096921855139
2296,124.59781203268865,-6.987794757365942,5.373050352200972,110.49585274568369,-6.928204554899637,4.792940984403437,115.18063605940615,-7.7997749352326275,5.356870394575611
2297,124.46040751882467,-6.989691746168562,5.349090310873702,110.35395562335118,-6.931387588257633,4.772286024244735,115.0743936183843,-7.824668038088593,5.334433709784289
2298,124.3237004708031,-6.990706951074995,5.325118130699761,110.21288829122521,-6.933832960785642,4.751586885293194,114.97015642041373,-7.848566864430279,5.311793547936037
2299,124.18764346237155,-6.990847110904459,5.301139016084641,110.07261034277123,-6.935545039583722,4.730848145422008,114.86784886204441,-7.871466718487557,5.288956613976342
2300,124.05218889586868,-6.990118993919276,5.277158189414022,109.93308122359625,-6.9365282119703435,4.710074398551339,114.76739506174286,-7.893362895088597,5.265929637368351
2301,123.91728900203528,-6.988529397859049,5.253180891073224,109.79426023128538,-6.9367868855061845,4.68927025466576,114.66871885958408,-7.914250679652174,5.242719372119906
2302,123.78289583982537,-6.986085149974835,5.229212379466662,109.65610651523787,-6.936325488017918,4.668440339831711,114.57174381694342,-7.934125348179998,5.219332596810587
2303,123.64896129621707,-6.982793107063306,5.205257931037309,109.51857907650368,-6.935148467622012,4.647589296214946,114.47639321618895,-7.9529821672490355,5.195776114618765
2304,123.51543708602377,-6.97866015550092,5.1813228402861435,109.38163676761967,-6.933260292748519,4.6267217820979765,114.38259006037309,-7.970816394003829,5.172056753348621
2305,123.38227475170495,-6.973693211278089,5.157412419791605,109.24523829244583,-6.930665452164858,4.605842471897528,114.29025707292473,-7.987623276148807,5.148181365457203
2306,123.24942566317748,-6.967899220033355,5.133532000229054,109.10934220600174,-6.92736845499962,4.584956056181985,114.19931669734137,-8.003398051940627,5.12415682808146
2307,123.11684101762644,-6.9612851570875485,5.109686930390227,108.97390691430287,-6.923373830766352,4.5640672416888455,114.10969109688101,-8.018135950180472,5.099990043065282
2308,122.98447183931623,-6.953858027477965,5.08588257720269,108.83889067419686,-6.918686129387358,4.543180751342162,114.02130215425407,-8.031832190206389,5.075687936986543
2309,122.8522689794015,-6.945624865992525,5.062124325749292,108.70425159319981,-6.913309921217476,4.5223013242699945,113.93407147131559,-8.044481981885598,5.051257461184141
2310,122.72018311573835,-6.936592737203965,5.03841757928763,108.56994762933265,-6.907249797067881,4.5014337158218645,113.84792036875712,-8.056080525606825,5.026705591785039
2311,122.58816475269512,-6.926768735503974,5.01476775926949,108.43593659095737,-6.900510368229877,4.480582697586194,113.76276988579865,-8.0666230122726,5.0020393297313
2312,122.45616422096357,-6.916159985137386,4.991180305360313,108.30217613661343,-6.893096266498684,4.459753057407765,113.67854077988082,-8.076104623291615,4.977265700807137
2313,122.32413167736996,-6.904773640236346,4.967660675458653,108.1686237748541,-6.885012144197234,4.438949599405162,113.5951535263567,-8.084520530571002,4.952391755665942
2314,122.19201710468586,-6.892616884854467,4.94421434571562,108.03523686408259,-6.87626267419996,4.418177143988223,113.51252831818397,-8.091865896508683,4.92742456985734
2315,122.05977031143937,-6.879696933001013,4.920846810554347,107.90197261238858,-6.866852549956588,4.39744052787549,113.43058506561687,-8.09813587398568,4.902371243854218
